SA1_CODE_2021,Tot_P_P,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Year12_Total,High_Income_Total,Families_with_children,latitude,longitude,beach_min_km,beach_avg_km,beachs_within_5km,beachs_within_10km,park_min_km,park_avg_km,parks_within_5km,parks_within_10km,school_min_km,school_avg_km,schools_within_5km,schools_within_10km,hospital_min_km,hospital_avg_km,hospitals_within_5km,hospitals_within_10km,beach_score,park_score,school_score,hospital_score,education_score,income_score,age_score,lifestyle_premium_index,school_demand_index,lifestyle_preference_index,value_score
20607151820,495,32,1620,451,2007,2372,425.0,224,0,-41.3036,147.1141,48.899940362653155,93.0565643845322,0,0,52.51652682645752,82.40558218830914,0,0,98.55534884639209,106.05005247868438,0,0,43.036663074321275,67.64387357490833,0,0,0.0,0.0,0.0,0.0,0.8620689655172413,0.9660107334525939,0.7827045382418681,22.194319680907697,51.72413793103448,89.02305213023057,1.370019733389364
11801134505,483,38,1820,846,4333,3656,365.0,151,0,-37.528800000000004,147.3433,103.34563086351751,240.10276736389793,0,0,34.15023400413459,134.70293182085828,0,0,73.76039916743574,116.97681882105148,0,0,144.60535977682636,152.8325319228452,0,0,0.0,0.0,0.0,0.0,0.7403651115618661,1.0,0.9559974818330998,22.18363852478416,44.42190669371197,93.4872266862303,1.2188812376255034
11801134706,633,37,1664,675,3768,2518,374.0,214,0,-37.528800000000004,147.3433,103.34563086351751,240.10276736389793,0,0,34.15023400413459,134.70293182085828,0,0,73.76039916743574,116.97681882105148,0,0,144.60535977682636,152.8325319228452,0,0,0.0,0.0,0.0,0.0,0.7586206896551724,0.9922480620155039,0.9349874032704532,22.183624533059028,45.51724137931034,92.83443899199223,1.3331505128040282
11703133152,823,31,1418,508,2817,2123,656.0,315,0,-37.5388,149.34230000000002,325.3917559245329,401.8228739176083,0,0,56.42901006420714,85.18932478476918,0,0,146.16197566664064,155.55661677644375,0,0,181.97860547974437,197.13538819268314,0,0,0.0,0.0,0.0,0.0,1.0,0.8455575432319619,0.7453593045429805,22.182371955034526,60.0,84.63865629788752,1.5643421689022936
80106106402,568,46,1583,400,3695,3916,388.0,185,0,-39.2209,150.236,369.2304857400113,387.0629692655537,0,0,46.02899923846868,93.10644967597811,0,0,15.650637942306723,86.042506822096,0,0,91.33612454087041,111.99107178506236,0,0,0.0,0.0,0.0,0.0,0.7870182555780934,0.9439475253428742,0.973144963058051,22.175382624499935,47.2210953346856,92.13209027044711,1.4008453963676524
50301103532,633,44,1483,800,4417,4860,412.0,135,0,-35.920500000000004,111.9635,324.76481289505676,389.60632959605823,0,0,338.7641817262302,444.6615319501454,0,0,410.9613735829347,438.3562462592802,0,0,413.58250814716433,431.79578366615215,0,0,0.0,0.0,0.0,0.0,0.8356997971602435,0.8843172331544424,0.9950124791926823,22.17523269911027,50.14198782961461,90.78023197670747,1.495295529272439
11703164020,598,34,1425,610,3000,2662,464.0,221,0,-37.2288,149.3733,331.34849729528077,403.8505073903102,0,0,28.795790322845384,84.32857390784454,0,0,114.78944275285461,124.78555570996816,0,0,149.5317494985343,165.0929054268865,0,0,0.0,0.0,0.0,0.0,0.9411764705882353,0.8497316636851521,0.8516705072294409,22.16743387888108,56.470588235294116,86.86022781290555,1.5556093950091987
80109110702,625,49,1477,1154,3304,4700,434.0,173,0,-39.1809,153.24,187.04122190417786,220.7127466863325,0,0,26.237120861075937,58.16923348936606,0,0,44.51434088025693,87.80737312965955,0,0,176.54120538452025,220.4244535068618,0,0,0.0,0.0,0.0,0.0,0.8803245436105477,0.8807394156231365,0.9103839103891423,22.162559144282557,52.81947261663286,88.95497896504206,1.5005117904050478
80109110917,891,31,1414,420,1600,2084,623.0,264,0,-39.1809,153.24,187.04122190417786,220.7127466863325,0,0,26.237120861075937,58.16923348936606,0,0,44.51434088025693,87.80737312965955,0,0,176.54120538452025,220.4244535068618,0,0,0.0,0.0,0.0,0.0,1.0,0.8431723315444246,0.7453593045429805,22.15851983815915,60.0,84.51939571351063,1.5670806109023445
30501110810,735,35,1298,490,1496,2286,553.0,236,0,-31.369799999999998,149.13510000000002,466.12166890189934,471.80763299347547,0,0,159.4477362257599,188.301860149022,0,0,55.45395731544502,107.91851479812874,0,0,194.77568270134034,235.55330387887312,0,0,0.0,0.0,0.0,0.0,1.0,0.7740011926058438,0.8824969025845953,22.152496438981416,60.0,85.17496670783005,1.706663824266673
11703133046,474,32,1908,675,2986,3305,406.0,288,0,-37.5388,149.34230000000002,325.3917559245329,401.8228739176083,0,0,56.42901006420714,85.18932478476918,0,0,146.16197566664064,155.55661677644375,0,0,181.97860547974437,197.13538819268314,0,0,0.0,0.0,0.0,0.0,0.8235294117647058,1.0,0.7827045382418681,22.148816808856402,49.41176470588235,89.95172438255015,1.1608394553907968
11801134507,494,39,1737,800,4167,3285,359.0,149,0,-37.528800000000004,147.3433,103.34563086351751,240.10276736389793,0,0,34.15023400413459,134.70293182085828,0,0,73.76039916743574,116.97681882105148,0,0,144.60535977682636,152.8325319228452,0,0,0.0,0.0,0.0,0.0,0.7281947261663286,1.0,0.973144963058051,22.147672076953544,43.691683569979716,93.7582434150681,1.2750530844532841
80108109304,754,39,1432,460,2383,3226,431.0,260,0,-39.1909,152.239,222.18067242101557,254.24198406976726,0,0,46.26115765685761,91.56962423076304,0,0,53.9459556969935,103.12273913193731,0,0,156.6143173533779,197.23208488599556,0,0,0.0,0.0,0.0,0.0,0.8742393509127789,0.8539057841383423,0.973144963058051,22.14717616580147,52.45436105476673,89.37442511691422,1.5465905143716108
30502111410,705,45,1467,500,1950,2272,417.0,283,0,-31.3598,150.1361,355.7380537792954,360.86650751503953,0,0,93.70364970055685,163.87019138922693,0,0,78.59569741017587,114.42794395291769,0,0,113.10616950597996,163.85930025677828,0,0,0.0,0.0,0.0,0.0,0.845841784989858,0.8747763864042933,0.9862071167439163,22.137217297661095,50.75050709939147,90.24186852232931,1.5090127673933944
12104141335,611,40,1531,600,2700,2250,398.0,229,0,-37.4588,150.3503,328.4219845269456,337.0317056449738,0,0,49.829623398746335,81.98526161999641,0,0,150.4502843519458,154.77688003623123,0,0,132.142697907346,143.79816322469975,0,0,0.0,0.0,0.0,0.0,0.8073022312373225,0.9129397734048896,0.9862071167439163,22.133455630141704,48.43813387423935,91.37924679730843,1.4456861940001113
12104141606,561,37,1635,580,2836,2683,380.0,192,0,-37.4588,150.3503,328.4219845269456,337.0317056449738,0,0,49.829623398746335,81.98526161999641,0,0,150.4502843519458,154.77688003623123,0,0,132.142697907346,143.79816322469975,0,0,0.0,0.0,0.0,0.0,0.77079107505071,0.9749552772808586,0.9349874032704532,22.13240053966795,46.24746450304259,92.21320746317073,1.3536636415699053
12101168605,659,38,1487,500,2275,2362,418.0,260,0,-37.1888,147.37730000000002,116.19674616863952,253.47495949960776,0,0,11.83120077634966,126.76347761771203,0,0,65.69839956014103,113.71935352995906,0,0,124.78692488262001,140.92979844024896,0,0,0.0,0.0,0.0,0.0,0.847870182555781,0.8867024448419797,0.9559974818330998,22.125713683143104,50.87221095334685,89.9724503482076,1.4879430856182316
50301103218,523,44,1600,785,4333,4704,375.0,141,0,-35.920500000000004,111.9635,324.76481289505676,389.60632959605823,0,0,338.7641817262302,444.6615319501454,0,0,410.9613735829347,438.3562462592802,0,0,413.58250814716433,431.79578366615215,0,0,0.0,0.0,0.0,0.0,0.7606490872210954,0.9540846750149076,0.9950124791926823,22.122400018323443,45.63894523326572,92.76758987094776,1.3826500011452152
12002138715,536,40,2169,725,5000,4546,354.0,216,0,-37.4888,148.34730000000002,215.0374270319694,323.60521880468565,0,0,87.77495265143179,120.98211231179407,0,0,121.05768831619737,152.44921428036437,0,0,185.73810519709508,193.25635660403753,0,0,0.0,0.0,0.0,0.0,0.718052738336714,1.0,0.9862071167439163,22.11156296708672,43.08316430020284,93.94726826905178,1.019435821442449
12002167413,752,35,1471,643,3225,2988,440.0,258,0,-37.1988,148.37630000000001,222.42600608462365,340.64272452450183,0,0,83.31070852247817,115.6723419793323,0,0,89.21020252621946,122.32420297346698,0,0,154.94751103564474,161.7968697479111,0,0,0.0,0.0,0.0,0.0,0.8924949290060852,0.8771615980918307,0.8824969025845953,22.109049783902137,53.54969574036511,88.1828855622511,1.5029945468322323
50403106109,1008,40,1217,500,2300,2592,489.0,348,0,-35.8905,113.9665,130.8180201836463,204.36581666600955,0,0,117.20518705544679,237.67300565116722,0,0,188.46142673526498,238.99477271329656,0,0,263.44929669111804,269.34852969082726,0,0,0.0,0.0,0.0,0.0,0.9918864097363083,0.7257006559332141,0.9862071167439163,22.106906240414805,59.51318458417849,85.70897449370436,1.8165083188508468
30403109404,640,42,1484,715,4221,4537,407.0,154,0,-31.3798,151.13410000000002,245.86249882830833,250.38741321945167,0,0,20.719567307281125,141.16286012942203,0,0,153.5881024356145,162.27472983495787,0,0,114.23915652016763,151.89498932578553,0,0,0.0,0.0,0.0,0.0,0.8255578093306288,0.8849135360763267,0.9994445987368581,22.101936447753847,49.53346855983773,90.74017095253465,1.4893488172340867
11703164701,866,32,1373,600,2435,2469,724.0,287,0,-37.2288,149.3733,331.34849729528077,403.8505073903102,0,0,28.795790322845384,84.32857390784454,0,0,114.78944275285461,124.78555570996816,0,0,149.5317494985343,165.0929054268865,0,0,0.0,0.0,0.0,0.0,1.0,0.8187239117471675,0.7827045382418681,22.100761808681018,60.0,84.41733173461441,1.6096694689498192
20601110609,702,34,1315,418,1880,2139,504.0,247,0,-41.7136,141.0731,489.26438444393455,529.4574071419933,0,0,92.17324018388166,117.90970724070057,0,0,67.44686858096438,88.88861358275533,0,0,147.95903461693553,172.03652347627997,0,0,0.0,0.0,0.0,0.0,1.0,0.7841383422778772,0.8516705072294409,22.09973595892598,60.0,84.7570323307771,1.6805882858498842
30305107418,675,31,1084,475,2200,2579,379.0,147,0,-31.3998,153.1321,33.74948357239367,39.461738231583354,0,0,82.95381839711125,137.41755769315697,0,0,149.93588364137193,171.2909872973581,0,0,95.94935175924476,172.05157306379311,0,0,0.21076523536833291,0.0,0.0,0.0,0.768762677484787,0.6463923673225999,0.7453593045429805,22.09365167815543,46.12576064908722,70.05565105211515,2.0381597489073275
12002167416,648,36,1552,692,4050,2985,408.0,258,0,-37.1988,148.37630000000001,222.42600608462365,340.64272452450183,0,0,83.31070852247817,115.6723419793323,0,0,89.21020252621946,122.32420297346698,0,0,154.94751103564474,161.7968697479111,0,0,0.0,0.0,0.0,0.0,0.8275862068965517,0.9254621347644604,0.9103839103891423,22.082402968555833,49.6551724137931,90.13634818782833,1.4228352428193192
20605151320,647,36,1294,401,1967,1948,483.0,197,0,-41.3036,145.1141,116.48831217174637,198.0245428905288,0,0,15.132320608969502,73.91808727387772,0,0,76.95066454439616,86.42522961218026,0,0,227.19669422392042,228.1150742241534,0,0,0.0,0.0,0.0,0.0,0.9797160243407708,0.7716159809183065,0.9103839103891423,22.065239604536487,58.782961460446245,85.48663684440501,1.7051962600105477
11703132924,350,50,2397,854,3250,4542,377.0,155,0,-37.5488,149.34130000000002,325.2592223192765,401.4775054278286,0,0,55.3851729040675,85.22546741130384,0,0,147.03557476397856,156.57535933609464,0,0,183.03867670665105,198.17586791304075,0,0,0.0,0.0,0.0,0.0,0.7647058823529411,1.0,0.8824969025845953,22.05954333645239,45.882352941176464,91.76902472459668,0.9202980115332662
11702163731,714,34,1308,550,2600,2757,553.0,233,0,-37.2388,148.37230000000002,221.13937544288146,338.1524938351442,0,0,87.73334913304961,116.83368893271332,0,0,93.58010667075307,126.62556208393806,0,0,159.1563260350262,166.11393523666885,0,0,0.0,0.0,0.0,0.0,1.0,0.7799642218246869,0.8516705072294409,22.057994754394077,60.0,84.54832630811757,1.6863910362686603
11801134508,534,35,1846,878,4892,4546,376.0,201,0,-37.528800000000004,147.3433,103.34563086351751,240.10276736389793,0,0,34.15023400413459,134.70293182085828,0,0,73.76039916743574,116.97681882105148,0,0,144.60535977682636,152.8325319228452,0,0,0.0,0.0,0.0,0.0,0.7626774847870182,1.0,0.8824969025845953,22.03925936079316,45.7606490872211,91.72845677327823,1.1938927064351659
20606151519,623,33,1332,380,2425,2019,507.0,166,0,-41.3036,146.1141,22.075956992838233,108.02606782475316,0,0,106.40742638409918,123.36760718685017,0,0,78.40244437377531,95.05020851074511,0,0,140.09990920958148,144.7294512889972,0,0,0.0,0.0,0.0,0.0,1.0,0.7942754919499105,0.8182760289835492,22.034135064416855,60.0,84.262055467002,1.6542143441754396
30905124303,815,45,846,530,2600,2342,389.0,154,0,-31.229799999999997,153.1491,23.747590483998952,39.58299141369727,0,0,101.64925300259463,147.99285859180932,0,0,132.55431566329673,176.79900815608934,0,0,95.742982507,180.86449774367196,0,0,0.20834017172605457,0.0,0.0,0.0,0.7890466531440162,0.5044722719141324,0.9862071167439163,22.033028268822157,47.342799188640974,70.59076016090444,2.6043768639269693
30905124420,844,39,962,600,2400,3032,358.0,184,0,-31.229799999999997,153.1491,23.747590483998952,39.58299141369727,0,0,101.64925300259463,147.99285859180932,0,0,132.55431566329673,176.79900815608934,0,0,95.742982507,180.86449774367196,0,0,0.20834017172605457,0.0,0.0,0.0,0.7261663286004056,0.5736434108527132,0.973144963058051,22.03062564434254,43.569979716024335,72.3998460063853,2.290085825815233
11703133044,477,36,1618,510,2531,2412,386.0,224,0,-37.5388,149.34230000000002,325.3917559245329,401.8228739176083,0,0,56.42901006420714,85.18932478476918,0,0,146.16197566664064,155.55661677644375,0,0,181.97860547974437,197.13538819268314,0,0,0.0,0.0,0.0,0.0,0.7829614604462475,0.9648181276088252,0.9103839103891423,22.02971543249644,46.977687626774845,91.21165290104048,1.3615398907599778
20607113918,408,35,1756,400,1733,2189,375.0,260,0,-41.6836,147.0761,85.71069445415665,95.01333872707453,0,0,43.994268574696555,54.00142983372068,0,0,62.367793284083845,68.42831748707935,0,0,52.03684601874613,54.209182218152655,0,0,0.0,0.0,0.0,0.0,0.7606490872210954,1.0,0.8824969025845953,22.01897538513393,45.63894523326572,91.68788882195976,1.2539279832080827
12002138916,685,39,1652,613,3500,3457,360.0,216,0,-37.4888,148.34730000000002,215.0374270319694,323.60521880468565,0,0,87.77495265143179,120.98211231179407,0,0,121.05768831619737,152.44921428036437,0,0,185.73810519709508,193.25635660403753,0,0,0.0,0.0,0.0,0.0,0.7302231237322515,0.9850924269528921,0.973144963058051,22.018880322141694,43.81338742393509,93.05343271403116,1.3328620049722575
70101100507,601,41,1569,500,1800,2471,379.0,224,0,-16.4634,126.94559999999998,1845.2124558479693,1933.9225944304605,0,0,39.53298960988747,98.759223802916,0,0,99.47750367966205,135.72484577535045,0,0,49.65419109766597,136.44955357602527,0,0,0.0,0.0,0.0,0.0,0.768762677484787,0.9355992844364938,0.9950124791926823,22.018682015176218,46.12576064908722,92.0055921473009,1.403357681018242
12103140866,715,35,1605,590,2800,2781,396.0,248,0,-37.4688,149.3493,326.42512037227687,403.9771720747256,0,0,53.93796619041996,85.12164245921181,0,0,140.14383992894165,148.46446361999244,0,0,174.57816350335864,189.87615553949337,0,0,0.0,0.0,0.0,0.0,0.8032454361054767,0.9570661896243292,0.8824969025845953,22.015600770221038,48.1947261663286,90.39312528086386,1.371688521509099
50302104240,649,36,1332,445,1650,1994,469.0,263,0,-35.9105,112.9645,221.41073729694824,291.3899342678194,0,0,227.8091124101879,341.9809134917833,0,0,299.75395714046385,335.6503472024725,0,0,328.0108428516433,342.1940568244421,0,0,0.0,0.0,0.0,0.0,0.9513184584178499,0.7942754919499105,0.9103839103891423,22.007859055623317,57.07910750507099,86.0516610775268,1.6522416708425913
12002138907,574,35,1556,470,3350,2457,410.0,224,0,-37.4888,148.34730000000002,215.0374270319694,323.60521880468565,0,0,87.77495265143179,120.98211231179407,0,0,121.05768831619737,152.44921428036437,0,0,185.73810519709508,193.25635660403753,0,0,0.0,0.0,0.0,0.0,0.8316430020283976,0.9278473464519976,0.8824969025845953,22.00738799772693,49.89858012170385,89.5001344407057,1.4143565551238386
20606151612,553,35,1690,554,3109,2681,374.0,202,0,-41.3036,146.1141,22.075956992838233,108.02606782475316,0,0,106.40742638409918,123.36760718685017,0,0,78.40244437377531,95.05020851074511,0,0,140.09990920958148,144.7294512889972,0,0,0.0,0.0,0.0,0.0,0.7586206896551724,1.0,0.8824969025845953,21.998691409474702,45.51724137931034,91.64732087064131,1.3016977165369645
30501111037,656,35,1492,628,2200,2457,428.0,234,0,-31.3598,149.1361,466.126515173473,471.73235049407486,0,0,158.36573115526494,188.31085870657117,0,0,56.10115923912133,107.69867771420786,0,0,194.11574377330516,235.5814573430444,0,0,0.0,0.0,0.0,0.0,0.8681541582150102,0.8896839594514013,0.8824969025845953,21.990865689587093,52.08924949290061,88.32218821440813,1.4739186119026202
20604151002,592,34,1473,501,2600,2799,441.0,215,0,-41.3036,144.1141,226.67229493493875,287.37207888369085,0,0,84.75857285259721,105.99869121376032,0,0,9.677945900150913,57.8715334130844,0,0,172.61001887033171,220.08132148422604,0,0,0.0,0.0,0.0,0.0,0.8945233265720081,0.8783542039355993,0.8516705072294409,21.98712784122328,53.67139959432048,87.35829194510335,1.4926767034095914
11701163543,782,33,1324,620,2677,2750,585.0,276,0,-37.2388,147.37230000000002,113.60326555833451,251.1080549954801,0,0,10.479633924739717,126.92931953128387,0,0,65.5785411760209,113.68546127766177,0,0,130.05950014732002,142.3887248476122,0,0,0.0,0.0,0.0,0.0,1.0,0.789505068574836,0.8182760289835492,21.98643083066611,60.0,84.02353429824826,1.66060655820741
51002126904,802,33,2123,100,2167,4463,389.0,371,0,-35.6905,112.9865,209.07021754075726,277.13721265275757,0,0,224.04372193093525,337.6368286564865,0,0,296.82261792889796,327.9058573212629,0,0,339.89594691222015,342.00892939627374,0,0,0.0,0.0,0.0,0.0,0.7890466531440162,1.0,0.8182760289835492,21.98184667635791,47.342799188640974,90.32921393238679,1.0354143512179892
30501110506,456,42,1661,550,2167,2456,349.0,151,0,-31.369799999999998,149.13510000000002,466.12166890189934,471.80763299347547,0,0,159.4477362257599,188.301860149022,0,0,55.45395731544502,107.91851479812874,0,0,194.77568270134034,235.55330387887312,0,0,0.0,0.0,0.0,0.0,0.7079107505070994,0.9904591532498509,0.9994445987368581,21.980922031253797,42.47464503042596,93.66451063474028,1.3233547279502589
12101168610,571,41,1589,544,2800,3083,371.0,181,0,-37.1888,147.37730000000002,116.19674616863952,253.47495949960776,0,0,11.83120077634966,126.76347761771203,0,0,65.69839956014103,113.71935352995906,0,0,124.78692488262001,140.92979844024896,0,0,0.0,0.0,0.0,0.0,0.7525354969574036,0.9475253428741801,0.9950124791926823,21.97567079427925,45.15212981744421,92.27735145863755,1.3829874634536972
50501107617,1360,41,1174,580,2985,3492,768.0,365,0,-35.880500000000005,111.9675,322.96668892840637,387.274148812207,0,0,338.0133234128532,443.4754624075105,0,0,410.33215151973354,437.04265973474617,0,0,415.71690066226154,431.58980702284344,0,0,0.0,0.0,0.0,0.0,1.0,0.7000596302921884,0.9950124791926823,21.975658698885294,60.0,84.85335589038989,1.8718618993939773
20607114324,562,35,1520,551,2454,2826,419.0,206,0,-41.6736,147.0771,84.67419821379839,95.12240090824014,0,0,45.07312808264685,54.587224769005466,0,0,63.22012316730845,69.3483810904303,0,0,53.0501971266282,55.22490119666901,0,0,0.0,0.0,0.0,0.0,0.8498985801217038,0.9063804412641622,0.8824969025845953,21.975274726781638,50.99391480730223,88.79190074318004,1.4457417583408971
12101168613,627,40,1463,675,3171,2916,410.0,247,0,-37.1888,147.37730000000002,116.19674616863952,253.47495949960776,0,0,11.83120077634966,126.76347761771203,0,0,65.69839956014103,113.71935352995906,0,0,124.78692488262001,140.92979844024896,0,0,0.0,0.0,0.0,0.0,0.8316430020283976,0.8723911747167561,0.9862071167439163,21.97137735117112,49.89858012170385,89.83863227872325,1.5018029631695913
50301103533,804,46,1190,745,6000,3524,512.0,147,0,-35.920500000000004,111.9635,324.76481289505676,389.60632959605823,0,0,338.7641817262302,444.6615319501454,0,0,410.9613735829347,438.3562462592802,0,0,413.58250814716433,431.79578366615215,0,0,0.0,0.0,0.0,0.0,1.0,0.7096004770423375,0.973144963058051,21.96172958571363,60.0,84.67437274385841,1.8455234945977843
20607151712,469,31,1571,600,2342,3071,437.0,182,0,-41.3036,147.1141,48.899940362653155,93.0565643845322,0,0,52.51652682645752,82.40558218830914,0,0,98.55534884639209,106.05005247868438,0,0,43.036663074321275,67.64387357490833,0,0,0.0,0.0,0.0,0.0,0.8864097363083164,0.9367918902802623,0.7453593045429805,21.958812788600692,53.18458417849898,86.92856837646885,1.3977602029663077
80105105105,1029,29,1446,500,1687,2145,954.0,432,0,-39.230900000000005,149.23499999999999,280.85478510005794,327.61817670878116,0,0,52.13211955391002,127.71726849127852,0,0,124.85917950697294,157.9705246180151,0,0,188.27291451632757,190.8069438381636,0,0,0.0,0.0,0.0,0.0,1.0,0.8622540250447227,0.6669768108584744,21.9574243047396,60.0,83.12200557799036,1.518494073633444
11801134501,555,33,1530,450,3750,2107,431.0,189,0,-37.528800000000004,147.3433,103.34563086351751,240.10276736389793,0,0,34.15023400413459,134.70293182085828,0,0,73.76039916743574,116.97681882105148,0,0,144.60535977682636,152.8325319228452,0,0,0.0,0.0,0.0,0.0,0.8742393509127789,0.9123434704830053,0.8182760289835492,21.95720835887559,52.45436105476673,87.65024141191232,1.435111657442849
12002138903,602,40,1709,600,3592,3643,346.0,198,0,-37.4888,148.34730000000002,215.0374270319694,323.60521880468565,0,0,87.77495265143179,120.98211231179407,0,0,121.05768831619737,152.44921428036437,0,0,185.73810519709508,193.25635660403753,0,0,0.0,0.0,0.0,0.0,0.7018255578093306,1.0,0.9862071167439163,21.949291161812887,42.10953346855984,93.62272465850411,1.2843353517737208
50302103806,647,35,1403,450,2000,2191,452.0,225,0,-35.920500000000004,112.9635,222.02006156595394,292.072055006727,0,0,228.04177350685893,342.1754255975694,0,0,299.9344038052032,336.0367670430494,0,0,327.3035566237199,342.22605926657604,0,0,0.0,0.0,0.0,0.0,0.9168356997971603,0.836612999403697,0.8824969025845953,21.94697150493155,55.01014198782962,86.64227104366591,1.5642887744070955
20606113521,770,32,1347,526,2159,2122,516.0,236,0,-41.6836,146.0761,21.733404884825827,99.39359606690321,0,0,92.74224425019621,110.50691513128149,0,0,42.89342772690454,65.361133223219,0,0,117.89595014107563,127.74348060501407,0,0,0.0,0.0,0.0,0.0,1.0,0.8032200357781754,0.7827045382418681,21.945723048991095,60.0,83.64213793616481,1.6292296250178986
11801134516,510,38,1875,675,3500,3044,353.0,216,0,-37.528800000000004,147.3433,103.34563086351751,240.10276736389793,0,0,34.15023400413459,134.70293182085828,0,0,73.76039916743574,116.97681882105148,0,0,144.60535977682636,152.8325319228452,0,0,0.0,0.0,0.0,0.0,0.716024340770791,1.0,0.9559974818330998,21.940230816873406,42.961460446247465,93.00041127040882,1.1701456435665816
11703164230,777,31,1377,550,2551,2315,704.0,313,0,-37.2288,149.3733,331.34849729528077,403.8505073903102,0,0,28.795790322845384,84.32857390784454,0,0,114.78944275285461,124.78555570996816,0,0,149.5317494985343,165.0929054268865,0,0,0.0,0.0,0.0,0.0,1.0,0.8211091234347049,0.7453593045429805,21.93788775706195,60.0,83.41623530802467,1.5931654144562057
31605143708,683,51,896,750,2184,2083,409.0,90,0,-31.0398,153.1681,27.84579240016965,39.89906185548865,0,0,116.13497056605193,159.24433690106486,0,0,113.74110350378216,179.25121185127855,0,0,99.88333874294088,192.98852070452511,0,0,0.20201876289022702,0.0,0.0,0.0,0.8296146044624746,0.5342874180083482,0.8516705072294409,21.937748018659974,49.77687626774847,68.85677820655013,2.4484093770825863
12104141704,488,37,1767,560,2100,2291,358.0,186,0,-37.4588,150.3503,328.4219845269456,337.0317056449738,0,0,49.829623398746335,81.98526161999641,0,0,150.4502843519458,154.77688003623123,0,0,132.142697907346,143.79816322469975,0,0,0.0,0.0,0.0,0.0,0.7261663286004056,1.0,0.9349874032704532,21.936600302356325,43.569979716024335,92.5729486701217,1.2414601189788526
12201141902,504,37,1797,725,3100,3264,358.0,182,0,-37.4588,147.3503,105.00079149141762,242.30228552331866,0,0,26.812815438053075,133.02773620983217,0,0,70.52018969658839,115.98194091926514,0,0,146.45488989326347,149.98929208730829,0,0,0.0,0.0,0.0,0.0,0.7261663286004056,1.0,0.9349874032704532,21.936600302356325,43.569979716024335,92.5729486701217,1.2207345744216096
12801160465,879,36,1286,1370,4000,4605,479.0,230,0,-37.2688,147.3693,112.15205710243991,249.74924696671837,0,0,11.031820702719227,127.33735656080474,0,0,65.73488700203507,113.76632407584695,0,0,133.23536634206926,143.3104252952887,0,0,0.0,0.0,0.0,0.0,0.9716024340770791,0.7668455575432319,0.9103839103891423,21.936399468148824,58.29614604462474,85.08584387037746,1.7057853396694265
11703164302,565,32,1546,720,3250,3316,434.0,213,0,-37.2288,149.3733,331.34849729528077,403.8505073903102,0,0,28.795790322845384,84.32857390784454,0,0,114.78944275285461,124.78555570996816,0,0,149.5317494985343,165.0929054268865,0,0,0.0,0.0,0.0,0.0,0.8803245436105477,0.9218843172331544,0.7827045382418681,21.93561129964636,52.81947261663286,87.18184288112471,1.418862309162119
12201141908,507,36,1744,806,2641,3568,364.0,178,0,-37.4588,147.3503,105.00079149141762,242.30228552331866,0,0,26.812815438053075,133.02773620983217,0,0,70.52018969658839,115.98194091926514,0,0,146.45488989326347,149.98929208730829,0,0,0.0,0.0,0.0,0.0,0.7383367139959433,1.0,0.9103839103891423,21.935286691905144,44.300202839756594,92.07825159159314,1.2577572644441024
12002167528,776,39,1430,640,4000,3288,421.0,252,0,-37.1988,148.37630000000001,222.42600608462365,340.64272452450183,0,0,83.31070852247817,115.6723419793323,0,0,89.21020252621946,122.32420297346698,0,0,154.94751103564474,161.7968697479111,0,0,0.0,0.0,0.0,0.0,0.8539553752535497,0.8527131782945736,0.973144963058051,21.93241035077149,51.23732251521298,88.9091153115412,1.5337349895644399
30402109018,866,39,1185,595,2500,3115,516.0,199,0,-31.3798,150.13410000000002,355.65934177953653,360.9981716816613,0,0,94.15488251310343,163.23550033106784,0,0,77.3687703369541,115.32355220268657,0,0,115.14918630479117,163.8981869011563,0,0,0.0,0.0,0.0,0.0,1.0,0.7066189624329159,0.973144963058051,21.931914439619415,60.0,84.52529701338732,1.8507944674784318
21003123618,1528,35,1261,462,2500,2530,870.0,452,0,-41.583600000000004,143.0861,340.0532884464881,373.7843807950119,0,0,75.68668169716592,127.32125701904697,0,0,21.493313515752806,69.31439264631098,0,0,151.2929301987668,200.67079895766733,0,0,0.0,0.0,0.0,0.0,1.0,0.751937984496124,0.8824969025845953,21.93186435788422,60.0,84.07180630234406,1.7392438031629038
11703164226,607,36,1352,692,3250,2968,459.0,230,0,-37.2288,149.3733,331.34849729528077,403.8505073903102,0,0,28.795790322845384,84.32857390784454,0,0,114.78944275285461,124.78555570996816,0,0,149.5317494985343,165.0929054268865,0,0,0.0,0.0,0.0,0.0,0.9310344827586207,0.8062015503875969,0.9103839103891423,21.92427988340789,55.86206896551724,86.24228448622654,1.6216183345715895
12104141420,480,37,1683,581,2817,2908,357.0,192,0,-37.4588,150.3503,328.4219845269456,337.0317056449738,0,0,49.829623398746335,81.98526161999641,0,0,150.4502843519458,154.77688003623123,0,0,132.142697907346,143.79816322469975,0,0,0.0,0.0,0.0,0.0,0.7241379310344828,1.0,0.9349874032704532,21.916316326697093,43.44827586206896,92.53238071880325,1.3022172505464702
