LGA_CODE_2021,separate_house,semi_attached,flat_apartment,other_dwelling,total_dwellings,pct_separate,pct_semi_attached,pct_apartment,pct_other,pct_low_density,pct_medium_density,pct_high_density,median_age,pct_age_55_plus,total_population,median_personal_income,median_household_income,median_family_income,tertiary_qualified,total_qualified,pct_tertiary,urban_proximity_score,subdivision_potential_score,high_subdivision_potential,luxury_apartment_demand_score,high_luxury_demand,downsizing_wave_score,high_downsizing_potential,transform_prob_5yr,transform_prob_10yr,transform_prob_15yr,redevelopment_readiness_score,readiness_percentile,readiness_category
LGA17650,2179,54,19,30,2586,84.26,2.09,0.73,1.16,84.26,2.09,0.73,47,39.01,5971,677,1346,1708,952,3104,30.67,37.17,66.81,False,72.08,False,83.08,False,42.28,66.68,80.77,66.27,49.09,High
LGA17750,21184,1180,2276,93,26775,79.12,4.41,8.5,0.35,79.12,4.41,8.5,35,27.5,67609,839,1638,2060,10031,32616,30.75,80.71,92.28,True,71.89,False,78.02,False,45.89,70.72,84.16,81.3,83.27,Very High
LGA17850,1122,3,39,10,1501,74.75,0.2,2.6,0.67,74.75,0.2,2.6,50,44.6,3016,690,1224,1583,304,1450,20.97,27.43,57.0,False,54.04,False,78.87,False,37.5,60.94,75.59,55.81,28.18,Medium
LGA17900,1252,56,22,236,2079,60.22,2.69,1.06,11.35,60.22,2.69,1.06,44,37.73,5253,556,1001,1362,365,2608,14.0,35.04,58.93,False,36.62,False,66.51,False,33.56,55.85,70.67,50.47,19.82,Medium
LGA17950,864,44,14,3,1124,76.87,3.91,1.25,0.27,76.87,3.91,1.25,45,38.35,2550,744,1321,1743,229,1069,21.42,25.31,55.22,False,61.02,False,81.31,False,38.49,62.16,76.72,57.21,30.73,Medium
LGA18020,3235,38,69,24,4115,78.61,0.92,1.68,0.58,78.61,0.92,1.68,50,43.9,9225,559,1068,1387,769,4290,17.93,45.66,76.71,False,42.01,False,73.98,False,38.81,62.55,77.08,61.14,40.0,High
LGA18050,4405,4969,17590,443,31190,14.12,15.93,56.4,1.42,14.12,15.93,56.4,35,21.84,68605,1442,2854,3709,27795,45911,60.54,81.24,60.56,False,68.02,False,57.15,False,37.08,60.41,75.09,65.71,48.0,High
LGA18100,1405,34,52,8,1755,80.06,1.94,2.96,0.46,80.06,1.94,2.96,52,46.01,3608,575,1046,1398,322,1636,19.68,30.27,59.32,False,44.32,False,73.56,False,35.8,58.79,73.54,53.32,24.18,Medium
LGA18200,2348,105,33,49,3026,77.59,3.47,1.09,1.62,77.59,3.47,1.09,43,35.53,7453,717,1392,1765,639,3388,18.86,41.42,71.47,False,58.09,False,80.82,True,40.96,65.14,79.42,64.45,44.18,High
LGA18250,12337,2145,13007,71,30275,40.75,7.09,42.96,0.23,40.75,7.09,42.96,39,26.79,75613,1145,2556,3235,30662,46417,66.06,82.12,76.13,False,68.33,False,73.3,False,42.14,66.52,80.62,74.67,68.36,High
LGA18350,18252,1288,464,146,22436,81.35,5.74,2.07,0.65,81.35,5.74,2.07,48,41.61,52709,794,1673,2096,10841,29558,36.68,76.99,90.8,True,81.76,True,91.35,True,48.41,73.39,86.27,85.92,92.0,Very High
LGA18400,16388,615,168,106,18211,89.99,3.38,0.92,0.58,89.99,3.38,0.92,37,26.94,53961,877,2151,2350,5723,25716,22.25,77.52,91.01,True,79.81,False,84.34,False,47.4,72.33,85.44,83.84,87.27,Very High
LGA18450,55191,9827,14928,565,86119,64.09,11.41,17.33,0.66,64.09,11.41,17.33,39,30.78,214564,754,1682,2151,40088,112187,35.73,96.11,95.07,False,66.25,True,79.75,True,45.87,70.7,84.14,84.24,88.55,Very High
LGA18500,4894,4602,12170,192,25561,19.15,18.0,47.61,0.75,19.15,18.0,47.61,41,32.44,53496,1619,3192,4561,23816,35477,67.13,77.35,61.88,False,69.44,False,70.43,False,39.37,63.24,77.71,69.0,53.27,High
LGA18710,5594,201,86,11,6460,86.59,3.11,1.33,0.17,86.59,3.11,1.33,43,31.67,17281,1050,2289,2701,3695,9120,40.52,57.88,83.15,False,91.24,True,89.81,True,48.15,73.12,86.06,81.78,83.91,Very High
LGA19399,280,23,11,7,413,67.8,5.57,2.66,1.69,67.8,5.57,2.66,45,36.71,1016,900,1638,1927,120,497,24.14,13.63,46.23,False,72.9,False,86.29,True,39.16,62.98,77.48,56.39,29.09,Medium
LGA19499,0,0,0,0,0,,,,,,,,0,26.62,11371,0,0,0,1282,7237,17.71,48.85,,False,,False,,False,,,,,,
LGA19799,0,0,0,0,0,,,,,,,,56,,0,1649,0,0,0,0,0.0,0.35,,False,,False,,False,,,,,,
LGA20110,4870,252,45,31,6661,73.11,3.78,0.68,0.47,73.11,3.78,0.68,49,42.45,13235,731,1340,1769,2279,7208,31.62,52.21,80.88,False,72.19,False,83.75,False,44.76,69.49,83.14,73.69,66.18,High
LGA20260,4179,300,12,28,5141,81.29,5.84,0.23,0.54,81.29,5.84,0.23,46,39.46,11880,685,1252,1651,1197,5326,22.47,50.09,80.04,False,60.4,False,79.2,False,42.55,66.99,81.04,68.93,53.09,High
LGA20570,37980,5344,1121,126,48235,78.74,11.08,2.32,0.26,78.74,11.08,2.32,39,30.65,113763,743,1429,1871,20217,56552,35.75,87.08,94.83,True,75.38,False,77.06,True,46.61,71.49,84.78,83.98,87.64,Very High
LGA20660,36197,7746,3636,40,51602,70.15,15.01,7.05,0.08,70.15,15.01,7.05,40,30.61,126236,915,2027,2521,36642,70544,51.94,89.03,95.61,True,85.27,True,86.68,True,49.02,74.01,86.75,89.48,98.55,Very High
LGA20740,15225,961,257,183,27496,55.37,3.5,0.93,0.67,55.37,3.5,0.93,51,45.88,40789,626,1163,1485,5989,21286,28.14,73.63,81.09,False,61.9,False,70.39,False,41.78,66.1,80.26,72.13,62.0,High
LGA20830,19615,891,595,311,23365,83.95,3.81,2.55,1.33,83.95,3.81,2.55,41,34.63,57626,726,1495,1874,7538,28290,26.65,78.94,91.58,True,72.18,False,82.74,True,46.38,71.25,84.59,81.99,85.27,Very High
LGA20910,23722,8612,5317,253,41805,56.74,20.6,12.72,0.61,56.74,20.6,12.72,45,35.02,101306,1098,2487,3361,35619,59043,60.33,86.02,86.83,False,84.74,True,88.17,False,47.77,72.72,85.75,86.48,93.82,Very High
LGA21010,5391,583,6,43,6770,79.63,8.61,0.09,0.64,79.63,8.61,0.09,51,45.84,14528,654,1192,1548,1653,7319,22.59,54.51,81.8,False,58.44,False,77.73,False,42.41,66.83,80.9,69.48,55.09,High
LGA21110,34771,12501,15162,218,70862,49.07,17.64,21.4,0.31,49.07,17.64,21.4,40,30.65,167900,1071,2376,3186,68980,103483,66.66,92.74,85.14,False,76.62,False,80.3,False,45.58,70.39,83.89,83.32,86.55,Very High
LGA21180,52121,8955,2731,87,68236,76.38,13.12,4.0,0.13,76.38,13.12,4.0,37,28.15,194618,611,1506,1674,28556,83120,34.36,95.22,98.09,True,75.74,False,76.47,False,47.1,72.01,85.2,86.52,94.0,Very High
LGA21270,2399,80,44,27,3118,76.94,2.57,1.41,0.87,76.94,2.57,1.41,52,45.92,6178,618,1088,1468,560,2778,20.16,37.88,67.51,False,47.92,False,74.46,False,37.99,61.55,76.16,58.42,34.36,Medium
LGA21370,13593,1224,37,200,16804,80.89,7.28,0.22,1.19,80.89,7.28,0.22,47,39.61,38735,668,1264,1630,3653,17448,20.94,71.68,88.67,True,58.31,False,80.18,False,43.88,68.5,82.32,75.56,70.55,Very High
LGA21450,36059,3028,340,140,41728,86.41,7.26,0.81,0.34,86.41,7.26,0.81,34,22.42,118194,831,1874,2097,16175,56624,28.57,87.61,95.04,True,82.96,True,76.63,False,47.49,72.43,85.52,85.93,92.18,Very High
LGA21610,102149,9995,1007,122,117991,86.57,8.47,0.85,0.1,86.57,8.47,0.85,34,20.75,365239,783,1918,2045,57334,167206,34.29,98.94,99.58,True,86.57,True,75.71,False,48.51,73.49,86.35,90.23,99.09,Very High
LGA21670,5207,386,62,97,6563,79.34,5.88,0.94,1.48,79.34,5.88,0.94,52,46.67,13483,503,904,1260,1026,5895,17.4,52.57,81.03,False,39.16,False,71.75,False,38.9,62.67,77.19,62.55,42.18,High
LGA21750,8063,637,36,81,11657,69.17,5.46,0.31,0.69,69.17,5.46,0.31,45,38.32,22423,704,1277,1721,2697,10530,25.61,62.83,84.66,False,65.81,False,79.11,False,44.01,68.65,82.45,74.19,67.09,High
LGA21830,6053,239,12,23,7424,81.53,3.22,0.16,0.31,81.53,3.22,0.16,48,40.45,16115,689,1263,1669,1696,7278,23.3,56.11,82.44,False,62.49,False,80.46,False,43.39,67.95,81.86,71.69,60.82,High
LGA21890,33636,16180,9283,341,65929,51.02,24.54,14.08,0.52,51.02,24.54,14.08,37,25.04,148570,879,1829,2369,44992,84397,53.31,90.44,85.33,False,75.64,True,70.48,False,44.28,68.95,82.7,80.22,80.55,Very High
LGA22110,17897,1340,168,297,24334,73.55,5.51,0.69,1.22,73.55,5.51,0.69,52,46.82,48715,603,1110,1417,5494,24247,22.66,76.28,90.51,True,55.02,False,75.04,False,43.12,67.64,81.59,74.92,68.73,High
LGA22170,42288,9090,1284,307,56304,75.11,16.14,2.28,0.55,75.11,16.14,2.28,39,28.79,139281,805,1653,2098,20182,69705,28.95,90.09,96.04,True,77.9,False,79.74,False,47.42,72.35,85.46,86.24,93.09,Very High
LGA22250,4083,196,7,55,4977,82.04,3.94,0.14,1.11,82.04,3.94,0.14,51,45.92,10683,590,1071,1417,762,4519,16.86,47.79,79.12,False,42.09,False,74.12,False,39.28,63.13,77.61,62.35,42.0,High
LGA22310,27526,13778,16397,208,64338,42.78,21.42,25.49,0.32,42.78,21.42,25.49,38,27.08,148908,1021,2133,2806,52045,89018,58.47,90.62,80.69,False,69.86,False,72.65,False,43.03,67.55,81.51,77.96,76.09,Very High
LGA22410,7578,435,87,74,9565,79.23,4.55,0.91,0.77,79.23,4.55,0.91,49,42.32,20152,640,1214,1599,1845,9210,20.03,60.18,84.07,True,53.0,False,78.55,False,42.2,66.59,80.69,70.14,56.73,High
LGA22490,8169,95,7,14,9019,90.58,1.05,0.08,0.16,90.58,1.05,0.08,39,28.32,24985,783,1899,2125,3147,12253,25.68,63.89,85.56,True,81.96,False,83.01,False,46.63,71.51,84.8,79.69,79.27,Very High
LGA22620,42612,3291,436,162,50599,84.22,6.5,0.86,0.32,84.22,6.5,0.86,40,32.46,121470,739,1448,1865,18505,59679,31.01,87.96,95.18,True,75.41,False,79.34,True,46.94,71.85,85.06,84.83,90.18,Very High
LGA22670,36911,9162,5323,215,55471,66.54,16.52,9.6,0.39,66.54,16.52,9.6,36,26.23,158208,618,1453,1605,24198,67159,36.03,91.86,94.77,False,68.9,False,71.69,False,45.15,69.92,83.5,81.95,84.91,Very High
LGA22750,89397,10866,2558,556,115839,77.17,9.38,2.21,0.48,77.17,9.38,2.21,39,31.51,271057,769,1592,2051,50113,140374,35.7,98.05,99.22,True,79.33,False,81.32,True,48.27,73.24,86.16,89.54,98.73,Very High
LGA22830,21909,2241,66,528,26895,81.46,8.33,0.25,1.96,81.46,8.33,0.25,39,31.62,68409,712,1400,1759,7632,30320,25.17,81.06,92.42,True,70.6,False,77.26,True,45.66,70.47,83.96,80.9,82.36,Very High
LGA22910,6470,177,100,80,8849,73.12,2.0,1.13,0.9,73.12,2.0,1.13,52,45.69,16604,666,1281,1697,3445,9435,36.51,56.81,82.72,False,70.81,False,81.2,False,44.58,69.28,82.98,74.18,66.91,High
LGA22980,2241,74,30,14,2956,75.81,2.5,1.01,0.47,75.81,2.5,1.01,50,44.23,5698,644,1159,1569,507,2452,20.68,36.19,65.87,False,51.94,False,76.56,False,38.54,62.22,76.78,59.12,36.0,Medium
LGA23110,23967,8236,2350,69,37798,63.41,21.79,6.22,0.18,63.41,21.79,6.22,39,28.23,91322,913,1972,2453,22176,47436,46.75,84.42,90.0,False,84.43,True,80.73,False,47.36,72.29,85.41,85.17,90.64,Very High
LGA23190,7469,351,371,21,9126,81.84,3.85,4.07,0.23,81.84,3.85,4.07,41,34.74,20429,772,1381,1850,2345,9430,24.87,60.71,84.28,True,65.76,False,79.79,True,44.03,68.67,82.47,73.81,66.73,High
LGA23270,66487,6828,2242,123,80257,82.84,8.51,2.79,0.15,82.84,8.51,2.79,33,21.05,243901,665,1703,1852,34681,104702,33.12,97.52,99.01,True,80.17,True,72.87,False,47.34,72.27,85.4,87.47,96.0,Very High
LGA23350,6253,236,37,68,7309,85.55,3.23,0.51,0.93,85.55,3.23,0.51,47,39.73,17368,777,1511,1954,3077,9292,33.11,58.23,83.29,False,78.49,False,88.21,True,46.47,71.35,84.66,78.31,76.91,Very High
LGA23430,35855,15576,9155,306,65671,54.6,23.72,13.94,0.47,54.6,23.72,13.94,41,30.69,158129,878,1914,2406,37969,84692,44.83,91.68,87.87,False,75.71,True,78.99,False,45.76,70.58,84.04,83.37,86.82,Very High
LGA23670,47854,7959,1531,47,60403,79.22,13.18,2.53,0.08,79.22,13.18,2.53,40,30.78,159103,797,1884,2194,34547,83315,41.47,92.04,96.82,True,86.01,True,85.2,True,49.12,74.11,86.83,90.26,99.27,Very High
LGA23810,26943,1802,1703,124,33562,80.28,5.37,5.07,0.37,80.28,5.37,5.07,42,34.9,77318,654,1260,1679,7616,36372,20.94,82.48,92.99,True,53.05,False,75.12,False,43.3,67.85,81.77,76.44,72.36,Very High
LGA23940,2907,70,4,56,3929,73.99,1.78,0.1,1.43,73.99,1.78,0.1,52,46.9,7759,554,1039,1394,685,3599,19.03,42.3,72.44,False,45.63,False,73.37,False,38.43,62.1,76.66,59.94,37.45,Medium
LGA24130,16880,1000,56,102,19699,85.69,5.08,0.28,0.52,85.69,5.08,0.28,43,32.73,51458,865,2059,2403,10685,27195,39.29,76.81,90.72,True,89.81,True,89.07,True,49.07,74.06,86.79,87.3,95.82,Very High
LGA24210,32131,7437,4958,11,48744,65.92,15.26,10.17,0.02,65.92,15.26,10.17,43,35.04,124700,756,1920,2252,37125,68630,54.09,88.85,93.21,False,81.53,True,88.3,True,48.41,73.38,86.27,88.19,97.09,Very High
LGA24250,3649,127,13,30,6131,59.52,2.07,0.21,0.49,59.52,2.07,0.21,49,42.59,10178,716,1325,1705,1488,5378,27.67,47.26,72.92,False,69.84,False,78.65,False,42.47,66.9,80.96,68.45,52.36,High
LGA24330,16731,8118,8613,197,38656,43.28,21.0,22.28,0.51,43.28,21.0,22.28,35,20.54,85209,965,1998,2494,25754,49395,52.14,83.36,78.08,False,69.6,False,64.73,False,41.52,65.8,80.0,73.68,66.0,High
LGA24410,37499,3734,1711,23,45711,82.03,8.17,3.74,0.05,82.03,8.17,3.74,39,29.41,115043,851,1867,2306,26395,61320,43.04,87.26,94.9,True,84.71,True,83.54,False,48.48,73.46,86.33,87.98,96.91,Very High
LGA24600,1576,8095,60718,131,96839,1.63,8.36,62.7,0.14,1.63,8.36,62.7,30,13.47,149615,959,1678,2368,60490,109335,55.33,90.8,57.25,False,58.01,False,35.59,False,31.77,53.45,68.24,58.74,35.55,Medium
LGA24650,49974,4353,409,122,57704,86.6,7.54,0.71,0.21,86.6,7.54,0.71,33,17.51,178960,786,1887,2051,27054,78940,34.27,94.34,97.74,True,86.13,True,72.01,False,47.75,72.69,85.73,87.72,96.55,Very High
LGA24780,18178,1662,1106,281,23408,77.66,7.1,4.72,1.2,77.66,7.1,4.72,40,32.55,56972,694,1341,1700,5627,24978,22.53,78.76,91.5,True,60.74,False,76.38,False,44.18,68.84,82.61,77.48,75.27,Very High
LGA24850,15944,1094,36,43,18530,86.04,5.9,0.19,0.23,86.04,5.9,0.19,36,26.94,49460,789,1719,2012,5335,22802,23.4,76.46,90.58,True,75.96,False,78.92,False,46.22,71.07,84.44,81.19,82.91,Very High
LGA24900,10801,890,30,176,14030,76.99,6.34,0.21,1.25,76.99,6.34,0.21,48,41.83,30522,629,1192,1505,2531,13438,18.83,67.79,87.12,True,50.02,False,77.73,False,42.24,66.63,80.73,71.63,60.36,High
LGA24970,46139,10558,10187,30,73895,62.44,14.29,13.79,0.04,62.44,14.29,13.79,38,28.72,190397,754,1901,2223,58534,108717,53.84,94.69,93.56,False,77.54,True,80.22,False,47.04,71.95,85.15,86.45,93.64,Very High
LGA25060,26470,10166,10994,145,53173,49.78,19.12,20.68,0.27,49.78,19.12,20.68,39,28.86,121851,954,2011,2625,34386,67124,51.23,88.5,83.85,False,71.2,False,76.11,False,44.18,68.84,82.61,79.68,79.09,Very High
LGA25150,12518,829,85,58,14807,84.54,5.6,0.57,0.39,84.54,5.6,0.57,39,29.3,37632,802,1785,2127,5109,18154,28.14,71.15,88.46,True,81.56,True,82.5,False,46.98,71.89,85.1,81.78,83.91,Very High
LGA25250,36218,18715,12575,295,75471,47.99,24.8,16.66,0.39,47.99,24.8,16.66,35,22.56,171357,921,1943,2403,52418,98711,53.1,93.45,84.8,False,74.73,True,68.24,False,43.79,68.4,82.24,79.87,79.64,Very High
LGA25340,55205,7055,1886,450,89181,61.9,7.91,2.11,0.5,61.9,7.91,2.11,48,40.95,168948,761,1555,2054,29626,89268,33.19,93.1,92.61,False,77.7,False,85.59,True,47.55,72.49,85.57,87.23,95.45,Very High
LGA25430,8075,257,13,33,9589,84.21,2.68,0.14,0.34,84.21,2.68,0.14,51,44.7,20253,674,1252,1702,4904,11623,42.19,60.35,84.14,True,71.4,False,79.74,False,44.7,69.42,83.09,75.1,69.27,Very High
LGA25490,6221,176,10,26,8065,77.14,2.18,0.12,0.32,77.14,2.18,0.12,45,37.0,17374,767,1530,1916,2414,8492,28.43,58.41,83.36,False,77.15,False,85.8,True,46.03,70.87,84.28,77.43,74.91,Very High
LGA25620,5738,106,6,133,7684,74.67,1.38,0.08,1.73,74.67,1.38,0.08,50,43.45,15197,673,1287,1713,1927,8153,23.64,55.4,82.16,False,64.27,False,81.5,False,43.7,68.3,82.15,72.17,62.36,High
LGA25710,19557,726,609,9,21915,89.24,3.31,2.78,0.04,89.24,3.31,2.78,42,31.34,62895,962,2476,2772,15895,34599,45.94,79.65,91.86,True,91.64,True,90.12,True,49.57,74.57,87.17,88.93,98.0,Very High
LGA25810,4569,145,139,41,5778,79.08,2.51,2.41,0.71,79.08,2.51,2.41,49,42.73,11948,653,1124,1496,1179,5667,20.8,50.44,80.18,False,49.52,False,75.42,False,40.65,64.77,79.09,65.38,47.0,High
LGA25900,4239,11406,32443,564,59798,7.09,19.07,54.25,0.94,7.09,19.07,54.25,38,24.92,101942,1289,2069,3052,40276,70260,57.32,86.19,58.53,False,64.27,False,54.48,False,35.77,58.75,73.51,64.48,44.36,High
LGA25990,2908,27,3,29,3671,79.22,0.74,0.08,0.79,79.22,0.74,0.08,50,43.32,7671,579,1101,1419,778,3606,21.58,42.12,72.19,False,52.78,False,74.62,False,39.54,63.45,77.9,61.93,41.64,High
LGA26080,1300,92,32,10,2682,48.47,3.43,1.19,0.37,48.47,3.43,1.19,62,62.97,3276,834,1509,1960,1116,2205,50.61,28.14,45.51,False,81.84,False,79.2,False,39.28,63.13,77.61,59.54,36.73,Medium
LGA26170,11464,331,111,78,16154,70.97,2.05,0.69,0.48,70.97,2.05,0.69,49,42.37,30577,655,1266,1651,4118,15123,27.23,67.96,87.18,True,65.95,False,80.7,False,44.65,69.36,83.04,76.41,72.0,Very High
LGA26260,6400,304,96,38,7872,81.3,3.86,1.22,0.48,81.3,3.86,1.22,47,40.23,16588,699,1261,1684,2049,7877,26.01,56.64,82.66,False,64.15,False,80.35,False,43.62,68.22,82.08,72.25,62.82,High
LGA26350,12804,8964,25059,344,57080,22.43,15.7,43.9,0.6,22.43,15.7,43.9,37,27.21,104703,1294,2210,3299,44406,70989,62.55,86.55,67.44,False,66.35,False,64.49,False,39.15,62.97,77.47,70.25,56.91,High
LGA26430,4481,179,13,66,5714,78.42,3.13,0.23,1.16,78.42,3.13,0.23,53,48.34,11455,653,1188,1580,1456,5854,24.87,49.38,79.75,False,60.93,False,77.62,False,42.36,66.78,80.85,68.44,52.18,High
LGA26490,12363,754,83,39,19527,63.31,3.86,0.43,0.2,63.31,3.86,0.43,42,32.93,37694,941,2088,2441,9831,21680,45.35,71.33,84.71,False,91.39,True,86.72,True,48.05,73.01,85.98,84.21,88.18,Very High
LGA26610,6734,403,399,140,8721,77.22,4.62,4.58,1.61,77.22,4.62,4.58,39,32.84,21403,715,1379,1721,1844,8897,20.73,61.42,84.57,True,58.28,False,77.73,False,42.86,67.35,81.35,71.66,60.55,High
LGA26670,2333,34,13,21,2891,80.7,1.18,0.45,0.73,80.7,1.18,0.45,52,46.36,6223,689,1282,1658,734,3220,22.8,38.05,67.67,False,62.6,False,81.28,False,40.95,65.13,79.41,63.88,43.64,High
LGA26700,10637,1128,10,57,12952,82.13,8.71,0.08,0.44,82.13,8.71,0.08,45,37.99,29808,727,1326,1771,4072,14786,27.54,67.61,87.04,True,69.94,False,81.32,False,45.2,69.97,83.54,77.45,75.09,Very High
LGA26730,11658,1589,622,107,15223,76.58,10.44,4.09,0.7,76.58,10.44,4.09,42,34.2,35406,759,1420,1891,5410,17334,31.21,69.38,87.75,True,71.53,False,80.42,True,45.4,70.19,83.72,78.19,76.55,Very High
LGA26810,16090,617,661,142,22151,72.64,2.79,2.98,0.64,72.64,2.79,2.98,44,37.78,45639,658,1272,1661,5019,21862,22.96,75.58,90.23,True,60.01,False,78.74,False,44.17,68.83,82.6,76.87,73.27,Very High
LGA26890,1584,27,21,6,2085,75.97,1.29,1.01,0.29,75.97,1.29,1.01,51,44.26,4006,702,1207,1651,380,1791,21.22,31.5,60.61,False,55.63,False,78.36,False,38.33,61.96,76.54,57.98,32.55,Medium
LGA26980,40779,15216,7018,29,69511,58.67,21.89,10.1,0.04,58.67,21.89,10.1,39,29.57,169346,778,1841,2300,53721,97578,55.05,93.27,90.83,False,80.48,True,78.45,False,46.75,71.64,84.9,85.64,91.27,Very High
LGA27070,65609,8132,2156,20,80108,81.9,10.15,2.69,0.02,81.9,10.15,2.69,35,22.73,229396,737,1768,1970,37742,105361,35.82,96.81,98.72,True,82.75,True,75.72,False,47.94,72.89,85.89,88.6,97.45,Very High
LGA27170,14559,1445,280,61,17465,83.36,8.27,1.6,0.35,83.36,8.27,1.6,38,29.41,43253,805,1498,1938,5279,20736,25.46,74.51,89.8,True,72.6,False,77.65,False,45.53,70.33,83.84,79.4,78.91,Very High
LGA27260,79221,8421,2045,87,95935,82.58,8.78,2.13,0.09,82.58,8.78,2.13,32,15.19,292011,839,2023,2129,62325,143573,43.41,98.23,99.29,True,88.64,True,71.21,False,48.19,73.15,86.09,89.4,98.36,Very High
LGA27350,5086,15229,19928,353,47806,10.64,31.86,41.69,0.74,10.64,31.86,41.69,34,21.19,90114,1324,2270,3138,39973,63285,63.16,83.89,59.64,False,66.72,False,53.68,False,36.23,59.33,74.06,64.77,45.09,High
LGA27450,52325,2919,313,216,59475,87.98,4.91,0.53,0.36,87.98,4.91,0.53,40,30.66,156068,808,1881,2203,26120,80367,32.5,91.5,96.6,True,85.16,True,85.03,True,48.97,73.96,86.71,89.83,98.91,Very High
LGA27630,2632,56,15,36,3389,77.66,1.65,0.44,1.06,77.66,1.65,0.44,52,46.38,6556,625,1102,1491,536,2920,18.36,39.29,68.83,False,44.98,False,74.67,False,37.86,61.38,76.0,58.42,34.36,Medium
LGA29399,80,3,64,0,475,16.84,0.63,13.47,0.0,16.84,0.63,13.47,30,18.01,955,843,1382,1766,191,648,29.48,12.3,16.45,False,60.2,False,40.36,False,24.09,42.38,56.26,32.53,2.0,Low
LGA29499,0,0,0,0,0,,,,,,,,0,20.6,9089,0,0,0,949,5907,16.07,44.78,,False,,False,,False,,,,,,
LGA29799,0,0,0,0,0,,,,,,,,50,52.63,38,2200,0,0,0,40,0.0,1.24,,False,,False,,False,,,,,,
LGA30250,215,8,5,0,314,68.47,2.55,1.59,0.0,68.47,2.55,1.59,29,13.81,1101,331,1069,785,39,197,19.8,15.58,47.56,False,46.81,False,47.19,False,29.83,50.75,65.44,40.88,7.27,Medium
LGA30300,1386,136,20,33,1956,70.86,6.95,1.02,1.69,70.86,6.95,1.02,40,30.42,4320,780,1358,1704,381,1747,21.81,33.1,61.88,False,63.92,False,74.76,False,39.21,63.04,77.53,59.85,37.09,Medium
LGA30370,4648,114,161,53,6123,75.91,1.86,2.63,0.87,75.91,1.86,2.63,38,29.15,14513,856,1766,2138,1103,6314,17.47,54.34,81.74,False,62.37,False,82.01,False,43.45,68.02,81.92,71.49,59.73,High
LGA30410,995,3,27,16,1417,70.22,0.21,1.91,1.13,70.22,0.21,1.91,43,34.29,2849,858,1418,1962,264,1257,21.0,26.37,56.25,False,63.28,False,80.43,True,38.87,62.63,77.15,58.08,32.91,Medium
LGA30450,100,0,3,7,160,62.5,0.0,1.88,4.38,62.5,0.0,1.88,38,31.49,308,991,1875,2374,22,145,15.17,4.07,37.96,False,61.91,False,82.54,True,35.52,58.43,73.2,48.31,15.64,Medium
LGA30760,736,0,3,14,987,74.57,0.0,0.3,1.42,74.57,0.0,0.3,48,42.2,1905,729,1254,1557,147,775,18.97,22.48,52.8,False,52.71,False,79.85,False,36.66,59.88,74.59,53.48,24.55,Medium
LGA30900,115,8,7,7,202,56.93,3.96,3.47,3.47,56.93,3.96,3.47,33,24.67,458,1006,1490,1875,27,178,15.17,5.84,35.78,False,53.01,False,67.07,False,31.44,53.0,67.78,41.92,7.64,Medium
LGA31000,291311,52572,118894,1345,501707,58.06,10.48,23.7,0.27,58.06,10.48,23.7,36,23.71,1242825,947,2068,2474,365632,710063,51.49,100.0,93.18,False,68.93,False,75.04,False,45.31,70.09,83.64,83.95,87.45,Very High
LGA31750,87,0,7,8,146,59.59,0.0,4.79,5.48,59.59,0.0,4.79,36,27.6,337,960,1625,1968,10,149,6.71,4.25,36.43,False,49.96,False,73.45,False,32.09,53.88,68.68,42.63,8.64,Medium
LGA31820,32687,2652,2305,717,42650,76.64,6.22,5.4,1.68,76.64,6.22,5.4,47,40.59,99215,594,1157,1427,9499,44910,21.15,85.66,94.26,True,48.7,False,76.42,False,43.12,67.65,81.6,76.69,73.09,Very High
LGA31900,5655,549,36,102,7471,75.69,7.35,0.48,1.37,75.69,7.35,0.48,45,38.26,16692,723,1345,1804,1243,7120,17.46,56.99,82.8,False,54.11,False,82.28,False,42.61,67.06,81.1,70.34,57.36,High
LGA31950,73,0,6,36,190,38.42,0.0,3.16,18.95,38.42,0.0,3.16,35,28.4,419,884,1312,2125,22,206,10.68,5.13,24.84,False,43.97,False,57.37,False,26.11,45.4,59.65,33.81,2.55,Low
LGA32080,43972,6004,9489,470,66737,65.89,9.0,14.22,0.7,65.89,9.0,14.22,39,28.11,166943,809,1578,1950,24868,87099,28.55,92.57,94.68,False,63.97,False,75.89,False,45.05,69.8,83.41,81.88,84.36,Very High
LGA32250,516,11,56,70,891,57.91,1.23,6.29,7.86,57.91,1.23,6.29,36,27.8,2090,770,1469,1704,133,811,16.4,23.01,46.48,False,50.87,False,70.03,False,33.73,56.09,70.9,48.77,16.55,Medium
LGA32260,9455,732,503,212,12952,73.0,5.65,3.88,1.64,73.0,5.65,3.88,46,38.81,29157,647,1204,1475,2352,13176,17.85,67.26,86.9,True,44.67,False,77.07,False,41.41,65.67,79.89,69.96,56.18,High
LGA32270,7960,578,498,136,12176,65.37,4.75,4.09,1.12,65.37,4.75,4.09,34,21.41,27836,1011,2095,2443,2317,12566,18.44,66.02,83.76,False,67.35,False,76.19,False,43.69,68.29,82.14,74.22,67.27,High
LGA32310,3591,355,13,90,4886,73.5,7.27,0.27,1.84,73.5,7.27,0.27,42,34.49,11794,669,1307,1734,863,4994,17.28,49.91,79.96,False,51.5,False,76.49,False,41.01,65.21,79.48,65.97,48.55,High
